function_name,usage_count,implemented,impl_file,tested,test_file
nppiYCCToRGB_8u_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCCToRGB_8u_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCCToRGB_8u_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToBGR_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToBGR_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToBGR_8u_P3C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToBGR_8u_P3C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToBGR_JPEG_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToBGR_JPEG_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToBGR_JPEG_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToBGR_JPEG_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToRGB_8u_P3C3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr_subsampled.cpp
nppiYCbCr411ToRGB_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToRGB_8u_P3C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToRGB_8u_P3C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToRGB_JPEG_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToRGB_JPEG_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToRGB_JPEG_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToRGB_JPEG_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr411.cpp,no,
nppiYCbCr411ToYCbCr420_8u_P2P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCbCr420_8u_P2P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCbCr420_8u_P3P2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCbCr420_8u_P3P2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCbCr420_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCbCr420_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCbCr422_8u_P2C2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCbCr422_8u_P2C2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCbCr422_8u_P2P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCbCr422_8u_P2P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCbCr422_8u_P3C2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCbCr422_8u_P3C2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCbCr422_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCbCr422_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCrCb420_8u_P2P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCrCb420_8u_P2P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCrCb422_8u_P3C2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCrCb422_8u_P3C2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCrCb422_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411ToYCrCb422_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411_8u_P2P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411_8u_P2P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411_8u_P3P2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr411_8u_P3P2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGRBatch_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGRBatch_8u_P3C3R_Advanced,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGRBatch_8u_P3C3R_Advanced_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGRBatch_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGR_709CSC_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGR_709CSC_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGR_709HDTV_8u_P3C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGR_709HDTV_8u_P3C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGR_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGR_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGR_8u_P3C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGR_8u_P3C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGR_JPEG_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGR_JPEG_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGR_JPEG_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToBGR_JPEG_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToCbYCr422_8u_P2C2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToCbYCr422_8u_P2C2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToRGBBatch_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToRGBBatch_8u_P3C3R_Advanced,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToRGBBatch_8u_P3C3R_Advanced_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToRGBBatch_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToRGB_8u_P3C3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr420_rgb.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr420_rgb.cpp
nppiYCbCr420ToRGB_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr420_rgb.cpp,no,
nppiYCbCr420ToRGB_JPEG_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToRGB_JPEG_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToRGB_JPEG_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToRGB_JPEG_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToYCbCr411_8u_P2P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToYCbCr411_8u_P2P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToYCbCr411_8u_P3P2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToYCbCr411_8u_P3P2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToYCbCr422_8u_P2C2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToYCbCr422_8u_P2C2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToYCbCr422_8u_P2P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToYCbCr422_8u_P2P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToYCbCr422_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToYCbCr422_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToYCrCb420_8u_P2P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420ToYCrCb420_8u_P2P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420_8u_P2P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420_8u_P2P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420_8u_P3P2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr420_8u_P3P2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToBGRBatch_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToBGRBatch_8u_P3C3R_Advanced,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToBGRBatch_8u_P3C3R_Advanced_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToBGRBatch_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToBGR_8u_C2C3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr422_rgb.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr422_bgr.cpp
nppiYCbCr422ToBGR_8u_C2C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr422_rgb.cpp,no,
nppiYCbCr422ToBGR_8u_C2C4R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr422_rgb.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr422_bgra.cpp
nppiYCbCr422ToBGR_8u_C2C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr422_rgb.cpp,no,
nppiYCbCr422ToBGR_8u_P3C3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr422_rgb.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr_subsampled.cpp
nppiYCbCr422ToBGR_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr422_rgb.cpp,no,
nppiYCbCr422ToBGR_JPEG_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToBGR_JPEG_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToBGR_JPEG_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToBGR_JPEG_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToCbYCr422_8u_C2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToCbYCr422_8u_C2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToRGBBatch_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToRGBBatch_8u_P3C3R_Advanced,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToRGBBatch_8u_P3C3R_Advanced_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToRGBBatch_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToRGB_8u_C2C3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr422_rgb.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr422_rgb.cpp
nppiYCbCr422ToRGB_8u_C2C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr422_rgb.cpp,no,
nppiYCbCr422ToRGB_8u_C2P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToRGB_8u_C2P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToRGB_8u_P3C3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr422_rgb.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr422_rgb.cpp
nppiYCbCr422ToRGB_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_ycbcr422_rgb.cpp,no,
nppiYCbCr422ToRGB_JPEG_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToRGB_JPEG_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToRGB_JPEG_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToRGB_JPEG_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr411_8u_C2P2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr411_8u_C2P2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr411_8u_C2P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr411_8u_C2P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr411_8u_P3P2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr411_8u_P3P2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr411_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr411_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr420_8u_C2P2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr420_8u_C2P2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr420_8u_C2P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr420_8u_C2P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr420_8u_P3P2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr420_8u_P3P2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr420_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCbCr420_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCrCb420_8u_C2P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCrCb420_8u_C2P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCrCb422_8u_C2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCrCb422_8u_C2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCrCb422_8u_P3C2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422ToYCrCb422_8u_P3C2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422_8u_C2P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422_8u_C2P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422_8u_P3C2R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr422_8u_P3C2R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr444ToBGR_JPEG_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr444ToBGR_JPEG_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr444ToBGR_JPEG_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr444ToBGR_JPEG_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr444ToRGB_JPEG_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr444ToRGB_JPEG_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr444ToRGB_JPEG_8u_P3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCr444ToRGB_JPEG_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToBGRBatch_8u_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToBGRBatch_8u_C3R_Advanced,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToBGRBatch_8u_C3R_Advanced_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToBGRBatch_8u_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToBGRBatch_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToBGRBatch_8u_P3C3R_Advanced,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToBGRBatch_8u_P3C3R_Advanced_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToBGRBatch_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToBGR_709CSC_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToBGR_709CSC_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToBGR_709CSC_8u_P3C4R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToBGR_709CSC_8u_P3C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToBGR_8u_P3C3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr_rgb_variants.cpp
nppiYCbCrToBGR_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,no,
nppiYCbCrToBGR_8u_P3C4R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr_rgb_variants.cpp
nppiYCbCrToBGR_8u_P3C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,no,
nppiYCbCrToRGBBatch_8u_C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToRGBBatch_8u_C3R_Advanced,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToRGBBatch_8u_C3R_Advanced_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToRGBBatch_8u_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToRGBBatch_8u_P3C3R,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToRGBBatch_8u_P3C3R_Advanced,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToRGBBatch_8u_P3C3R_Advanced_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToRGBBatch_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_color_conversion_missing.cpp,no,
nppiYCbCrToRGB_8u_AC4R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr_rgb_variants.cpp
nppiYCbCrToRGB_8u_AC4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,no,
nppiYCbCrToRGB_8u_C3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr_rgb_variants.cpp
nppiYCbCrToRGB_8u_C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,no,
nppiYCbCrToRGB_8u_P3C3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr_rgb_variants.cpp
nppiYCbCrToRGB_8u_P3C3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,no,
nppiYCbCrToRGB_8u_P3C4R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr_rgb_variants.cpp
nppiYCbCrToRGB_8u_P3C4R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,no,
nppiYCbCrToRGB_8u_P3R,1,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_ycbcr_rgb_variants.cpp
nppiYCbCrToRGB_8u_P3R_Ctx,0,yes,src/nppi/nppi_color_conversion_operations/nppi_rgb_yuv.cpp,no,
